Parameter,Object,Object timestamp,Writable,Writable timestamp,Value,Value type,Value timestamp,Notification,Notification timestamp,Access list,Access list timestamp
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats,true,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.BytesReceived,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.BytesSent,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.PacketsReceived,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.PacketsSent,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.X_BROADCOM_COM_BroadcastPacketsReceived,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.X_BROADCOM_COM_BroadcastPacketsSent,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.X_BROADCOM_COM_MulticastBytesReceived,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.X_BROADCOM_COM_MulticastBytesSent,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.X_BROADCOM_COM_MulticastPacketsReceived,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.X_BROADCOM_COM_MulticastPacketsSent,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.X_BROADCOM_COM_PacketsReceived,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.X_BROADCOM_COM_PacketsSent,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.X_BROADCOM_COM_RxDrops,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.X_BROADCOM_COM_RxErrors,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.X_BROADCOM_COM_TxDrops,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.X_BROADCOM_COM_TxErrors,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.X_BROADCOM_COM_UnicastPacketsReceived,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.X_BROADCOM_COM_UnicastPacketsSent,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.X_ZHONE_COM_BytesReceived,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedLong,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.X_ZHONE_COM_BytesSent,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedLong,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.X_ZHONE_COM_PacketsReceived,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedLong,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.X_ZHONE_COM_PacketsSent,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedLong,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Status,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"NoLink",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_BROADCOM_COM_EthernetPriorityMark,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"0",xsd:int,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_BROADCOM_COM_GMAC_Enabled,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"false",xsd:boolean,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_BROADCOM_COM_IfName,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"eth3",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_BROADCOM_COM_ShapingBurstSize,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_BROADCOM_COM_ShapingRate,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"-1",xsd:int,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_BROADCOM_COM_VLAN_Enable,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_BROADCOM_COM_VLAN_TagList,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_BROADCOM_COM_WanLan_Attribute,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"WanAndLan",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_BROADCOM_COM_dot1qPvid,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"200",xsd:int,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_ZHONE_Acl,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"Disable",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_ZHONE_AclKey,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"-1",xsd:int,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_ZHONE_AclRule,true,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_ZHONE_AclRuleNumberOfEntries,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_ZHONE_COM_Alias,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"GE3 - GigE",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_ZHONE_COM_RateLimit,true,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_ZHONE_COM_RateLimit.BurstSize,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"500KB",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_ZHONE_COM_RateLimit.Enable,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"false",xsd:boolean,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_ZHONE_COM_RateLimit.InboundPeakRate,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_ZHONE_COM_RateLimit.PeakRate,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_ZHONE_COM_RateLimit.RateDirection,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"Direction-None",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_ZHONE_COM_Status,true,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_ZHONE_COM_Status.DuplexStatus,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"Half",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_ZHONE_COM_Status.LinkStatus,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"NoLink",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_ZHONE_COM_Status.PauseStatus,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"Disable",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_ZHONE_COM_Status.RateStatus,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"10",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_ZHONE_IgmpPriorityMark,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"0",xsd:int,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_ZHONE_IgmpPvid,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"0",xsd:int,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_ZHONE_LanFollowsWan,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"false",xsd:boolean,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_ZHONE_Pause,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"Auto",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_ZHONE_PowerSheddingState,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"false",xsd:boolean,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5,true,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.DuplexMode,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"Auto",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.Enable,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"true",xsd:boolean,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.MACAddress,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"42:02:71:7a:6b:67",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.MACAddressControlEnabled,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"false",xsd:boolean,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.MaxBitRate,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"Auto",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.Stats,true,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.Stats.BytesReceived,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.Stats.BytesSent,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.Stats.PacketsReceived,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.Stats.PacketsSent,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.Stats.X_BROADCOM_COM_BroadcastPacketsReceived,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.Stats.X_BROADCOM_COM_BroadcastPacketsSent,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.Stats.X_BROADCOM_COM_MulticastBytesReceived,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.Stats.X_BROADCOM_COM_MulticastBytesSent,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.Stats.X_BROADCOM_COM_MulticastPacketsReceived,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.Stats.X_BROADCOM_COM_MulticastPacketsSent,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.Stats.X_BROADCOM_COM_PacketsReceived,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.Stats.X_BROADCOM_COM_PacketsSent,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.Stats.X_BROADCOM_COM_RxDrops,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.Stats.X_BROADCOM_COM_RxErrors,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.Stats.X_BROADCOM_COM_TxDrops,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.Stats.X_BROADCOM_COM_TxErrors,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.Stats.X_BROADCOM_COM_UnicastPacketsReceived,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.Stats.X_BROADCOM_COM_UnicastPacketsSent,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.Stats.X_ZHONE_COM_BytesReceived,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedLong,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.Stats.X_ZHONE_COM_BytesSent,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedLong,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.Stats.X_ZHONE_COM_PacketsReceived,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedLong,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.Stats.X_ZHONE_COM_PacketsSent,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedLong,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.Status,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"NoLink",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.X_BROADCOM_COM_EthernetPriorityMark,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"0",xsd:int,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.X_BROADCOM_COM_GMAC_Enabled,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"false",xsd:boolean,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.X_BROADCOM_COM_IfName,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"eth4",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.X_BROADCOM_COM_ShapingBurstSize,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.X_BROADCOM_COM_ShapingRate,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"-1",xsd:int,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.X_BROADCOM_COM_VLAN_Enable,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.X_BROADCOM_COM_VLAN_TagList,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.X_BROADCOM_COM_WanLan_Attribute,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"WanAndLan",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.X_BROADCOM_COM_dot1qPvid,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"200",xsd:int,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.X_ZHONE_Acl,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"Disable",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.X_ZHONE_AclKey,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"-1",xsd:int,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.X_ZHONE_AclRule,true,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.X_ZHONE_AclRuleNumberOfEntries,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.X_ZHONE_COM_Alias,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"GE4 - GigE",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.X_ZHONE_COM_RateLimit,true,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.X_ZHONE_COM_RateLimit.BurstSize,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"500KB",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.X_ZHONE_COM_RateLimit.Enable,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"false",xsd:boolean,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.X_ZHONE_COM_RateLimit.InboundPeakRate,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.X_ZHONE_COM_RateLimit.PeakRate,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"0",xsd:unsignedInt,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.X_ZHONE_COM_RateLimit.RateDirection,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"Direction-None",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.X_ZHONE_COM_Status,true,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.X_ZHONE_COM_Status.DuplexStatus,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"Half",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.X_ZHONE_COM_Status.LinkStatus,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"NoLink",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.X_ZHONE_COM_Status.PauseStatus,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"Disable",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.X_ZHONE_COM_Status.RateStatus,false,2026-08-08T18:28:27.019Z,false,2026-08-08T18:28:27.019Z,"10",xsd:string,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.X_ZHONE_IgmpPriorityMark,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"0",xsd:int,2026-08-08T18:28:27.023Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.5.X_ZHONE_IgmpPvid,false,2026-08-08T18:28:27.019Z,true,2026-08-08T18:28:27.019Z,"0",xsd:int,2026-08-08T18:28:27.023Z,,,,
