Parameter,Object,Object timestamp,Writable,Writable timestamp,Value,Value type,Value timestamp,Notification,Notification timestamp,Access list,Access list timestamp
InternetGatewayDevice.LANDevice.2.LANUSBInterfaceNumberOfEntries,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.828Z,,,,
InternetGatewayDevice.LANDevice.2.LANWLANConfigurationNumberOfEntries,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.828Z,,,,
InternetGatewayDevice.LANDevice.2.WLANConfiguration,true,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"",,,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IPv6LANHostConfigManagement,true,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"",,,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IPv6LANHostConfigManagement.DHCPv6LeaseTime,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"86400",xsd:int,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IPv6LANHostConfigManagement.DHCPv6ServerEnable,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IPv6LANHostConfigManagement.IPv6DNSConfigType,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"Default",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IPv6LANHostConfigManagement.IPv6DNSServers,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"::/128",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IPv6LANHostConfigManagement.IPv6DNSWANConnection,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IPv6LANHostConfigManagement.IPv6DomainName,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IPv6LANHostConfigManagement.IPv6InterfaceNumberOfEntries,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IPv6LANHostConfigManagement.MaxInterfaceID,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"0:0:0:254",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IPv6LANHostConfigManagement.MinInterfaceID,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"0:0:0:2",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IPv6LANHostConfigManagement.RadvdConfigManagement,true,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"",,,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IPv6LANHostConfigManagement.RadvdConfigManagement.Enable,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IPv6LANHostConfigManagement.RadvdConfigManagement.PrefixInformation,true,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"",,,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IPv6LANHostConfigManagement.RadvdConfigManagement.ULAPrefixInfo,true,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"",,,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IPv6LANHostConfigManagement.RadvdConfigManagement.ULAPrefixInfo.Enable,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IPv6LANHostConfigManagement.RadvdConfigManagement.ULAPrefixInfo.PreferredLifeTime,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"-1",xsd:int,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IPv6LANHostConfigManagement.RadvdConfigManagement.ULAPrefixInfo.Prefix,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IPv6LANHostConfigManagement.RadvdConfigManagement.ULAPrefixInfo.Random,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"true",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IPv6LANHostConfigManagement.RadvdConfigManagement.ULAPrefixInfo.ValidLifeTime,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"-1",xsd:int,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IPv6LANHostConfigManagement.StatefulDHCPv6Server,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IPv6LANHostConfigManagement.X_ZHONE_COM_Dhcp6sPid,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IgmpSnoopingConfig,true,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"",,,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IgmpSnoopingConfig.Enable,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IgmpSnoopingConfig.LanToLanEnable,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"0",xsd:int,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IgmpSnoopingConfig.Mode,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"Standard",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IgmpSnoopingConfig.Status,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"Disabled",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IgmpSnoopingConfig.X_ZHONE_COM_IgmpForking,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IgmpSnoopingConfig.X_ZHONE_COM_IgmpForkingVlan,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IgmpSnoopingConfig.X_ZHONE_COM_IgmpProxy,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IgmpSnoopingConfig.X_ZHONE_COM_IgmpQuerier,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_IgmpSnoopingConfig.X_ZHONE_COM_IgmpV3,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_LANMocaInterfaceNumberOfEntries,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.828Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_MldSnoopingConfig,true,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"",,,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_MldSnoopingConfig.Enable,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"true",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_MldSnoopingConfig.LanToLanEnable,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"0",xsd:int,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_MldSnoopingConfig.Mode,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"Blocking",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_BROADCOM_COM_MldSnoopingConfig.Status,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"Disabled",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_ZHONE_COM_BridgeKey,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.828Z,,,,
InternetGatewayDevice.LANDevice.2.X_ZHONE_COM_DhcpSnoopingConfig,true,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"",,,,,,
InternetGatewayDevice.LANDevice.2.X_ZHONE_COM_DhcpSnoopingConfig.X_ZHONE_COM_Enabled,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_ZHONE_COM_DhcpSnoopingConfig.X_ZHONE_COM_Option82ClientId,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_ZHONE_COM_DhcpSnoopingConfig.X_ZHONE_COM_Option82RemoteId,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.2.X_ZHONE_COM_WANIfType,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"",xsd:string,2026-07-21T20:51:35.828Z,,,,
InternetGatewayDevice.LANDevice.7,true,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"",,,,,,
InternetGatewayDevice.LANDevice.7.Hosts,true,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"",,,,,,
InternetGatewayDevice.LANDevice.7.Hosts.Host,true,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"",,,,,,
InternetGatewayDevice.LANDevice.7.Hosts.Host.10,true,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"",,,,,,
InternetGatewayDevice.LANDevice.7.Hosts.Host.10.Active,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"true",xsd:boolean,2026-07-21T20:51:35.828Z,,,,
InternetGatewayDevice.LANDevice.7.Hosts.Host.10.AddressSource,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"DHCP",xsd:string,2026-07-21T20:51:35.828Z,,,,
InternetGatewayDevice.LANDevice.7.Hosts.Host.10.HostName,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"TL-WR841N",xsd:string,2026-08-08T18:01:53.738Z,,,,
InternetGatewayDevice.LANDevice.7.Hosts.Host.10.IPAddress,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"192.168.3.10",xsd:string,2026-08-08T18:01:53.738Z,,,,
InternetGatewayDevice.LANDevice.7.Hosts.Host.10.InterfaceType,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"Ethernet",xsd:string,2026-07-21T20:51:35.828Z,,,,
InternetGatewayDevice.LANDevice.7.Hosts.Host.10.LeaseTimeRemaining,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"48041",xsd:int,2026-07-21T20:51:35.828Z,,,,
InternetGatewayDevice.LANDevice.7.Hosts.Host.10.MACAddress,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"84:16:f9:8a:de:19",xsd:string,2026-08-08T18:01:53.738Z,,,,
InternetGatewayDevice.LANDevice.7.Hosts.Host.10.X_BROADCOM_COM_IfName,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"eth2.v140",xsd:string,2026-07-21T20:51:35.828Z,,,,
InternetGatewayDevice.LANDevice.7.Hosts.Host.10.X_ZHONE_COM_IfName,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"brvlan140",xsd:string,2026-07-21T20:51:35.828Z,,,,
InternetGatewayDevice.LANDevice.7.Hosts.Host.10.X_ZHONE_COM_PhysicalIfName,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"eth2",xsd:string,2026-07-21T20:51:35.828Z,,,,
InternetGatewayDevice.LANDevice.7.Hosts.Host.10.X_ZHONE_COM_VendorId,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"",xsd:string,2026-07-21T20:51:35.828Z,,,,
InternetGatewayDevice.LANDevice.7.Hosts.HostNumberOfEntries,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"1",xsd:unsignedInt,2026-07-21T20:51:35.828Z,,,,
InternetGatewayDevice.LANDevice.7.LANEthernetInterfaceConfig,true,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"",,,,,,
InternetGatewayDevice.LANDevice.7.LANEthernetInterfaceNumberOfEntries,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.828Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement,true,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"",,,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.DHCPConditionalServingPool,true,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"",,,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.DHCPLeaseTime,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"86400",xsd:int,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.DHCPRelay,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"true",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.DHCPServerConfigurable,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"true",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.DHCPServerEnable,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"true",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.DNSServers,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"0.0.0.0,0.0.0.0",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.DomainName,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface,true,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"",,,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1,true,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"",,,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.Enable,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"true",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.IPInterfaceAddressingType,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"Static",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.IPInterfaceIPAddress,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"192.168.3.1",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.IPInterfaceSubnetMask,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"255.255.255.0",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_BROADCOM_COM_DNSServers,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_BROADCOM_COM_DhcpConnectionStatus,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"Unconfigured",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_BROADCOM_COM_DhcpDefaultGateway,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"0.0.0.0",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_BROADCOM_COM_FirewallEnabled,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_BROADCOM_COM_FirewallException,true,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"",,,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_BROADCOM_COM_IPv6LanIntfAddress,true,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"",,,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_BROADCOM_COM_IPv6LanIntfAddress.DelegatedAddress,true,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"",,,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_BROADCOM_COM_IPv6LanIntfAddress.UniqueLocalAddress,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"::/128",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_BROADCOM_COM_IfName,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"brvlan140",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_BROADCOM_COM_IpFilterCfg,true,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"",,,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_AFlag,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_AdvertiseDNSServers,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"::/128",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_AdvertiseDNSltime,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"0",xsd:int,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_AdvertiseDefaultRltime,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"0",xsd:int,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_AdvertiseDefaultRouter,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"::/128",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_AdvertiseDomainName,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"None",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_AdvertiseDomainNameLtime,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"0",xsd:int,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_AdvertisePrefix,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"::/128",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_AdvertisePrefixPltime,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"0",xsd:int,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_AdvertisePrefixVltime,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"0",xsd:int,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_AlternateWanIfname,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"None",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_ConnectionType,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"IP_Bridged",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_DefaultGateway,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"0.0.0.0",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_DefaultIPv6Gateway,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"::/128",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_Dhcp6cDuid,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"00:03:00:01:22:02:71:7f:66:c9",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_Dhcp6cForAddress,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_Dhcp6cForPrefixDelegation,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_Dhcp6cPid,false,2026-08-08T18:01:53.736Z,false,2026-08-08T18:01:53.736Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_DhcpcPid,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"0",xsd:unsignedInt,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_DnsType,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"Default",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_ExternalIPv6Address,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"::/128",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_IPv4Enabled,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"true",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_IPv6AddressingType,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"Unconfigured",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_IPv6ConnStatus,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"Unconfigured",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_IPv6DNSServers,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"::/128",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_IPv6DNSServersFromDhcp,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"::/128",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_IPv6DomainName,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"None",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_IPv6DomainNameFromDhcp,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"None",xsd:string,2026-07-21T20:51:35.830Z,,,,
InternetGatewayDevice.LANDevice.7.LANHostConfigManagement.IPInterface.1.X_ZHONE_COM_IPv6Enabled,false,2026-08-08T18:01:53.736Z,true,2026-08-08T18:01:53.736Z,"false",xsd:boolean,2026-07-21T20:51:35.830Z,,,,
