Parameter,Object,Object timestamp,Writable,Writable timestamp,Value,Value type,Value timestamp,Notification,Notification timestamp,Access list,Access list timestamp
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.TotalBytesReceived,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,""43408572"",xsd:unsignedInt,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.TotalBytesSent,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,""241012701"",xsd:unsignedInt,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.TotalIntegrityFailures,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,""0"",xsd:unsignedInt,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.TotalPSKFailures,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,""0"",xsd:unsignedInt,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.TotalPacketsReceived,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,""85605"",xsd:unsignedInt,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.TotalPacketsSent,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,""192523"",xsd:unsignedInt,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.TransmitPower,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,""100"",xsd:unsignedInt,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.TransmitPowerSupported,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,""20,40,60,80,100"",xsd:string,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.UAPSDEnable,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,""false"",xsd:boolean,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.UAPSDSupported,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,""true"",xsd:boolean,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WEPEncryptionLevel,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,""104-bit"",xsd:string,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WEPKey,true,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WEPKey.1,true,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WEPKey.1.WEPKey,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",xsd:string,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WEPKey.2,true,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WEPKey.2.WEPKey,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",xsd:string,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WEPKey.3,true,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WEPKey.3.WEPKey,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",xsd:string,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WEPKey.4,true,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WEPKey.4.WEPKey,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",xsd:string,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WEPKeyIndex,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,""1"",xsd:unsignedInt,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WMMEnable,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,""true"",xsd:boolean,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WMMSupported,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,""1"",xsd:unsignedInt,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WPAAuthenticationMode,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,""PSKAuthentication"",xsd:string,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WPAEncryptionModes,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,""TKIPEncryption"",xsd:string,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WPS,true,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WPS.ConfigMethodsEnabled,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,""PushButton"",xsd:string,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WPS.ConfigMethodsSupported,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,""PushButton Lable"",xsd:string,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WPS.ConfigurationState,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,""Configured"",xsd:string,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WPS.DeviceName,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,""HS8145X6"",xsd:string,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WPS.DevicePassword,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",xsd:unsignedInt,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WPS.Enable,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,""true"",xsd:boolean,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WPS.LastConfigurationError,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,""NoError"",xsd:string,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WPS.RegistrarEstablished,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,""false"",xsd:boolean,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WPS.RegistrarNumberOfEntries,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,""0"",xsd:unsignedInt,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WPS.SetupLock,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,""false"",xsd:boolean,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WPS.SetupLockedState,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,""Unlocked"",xsd:string,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WPS.UUID,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,""13814000-1dd2-11b2-8ab0-dc21a3f3f35c"",xsd:string,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WPS.Version,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,""16"",xsd:unsignedInt,2026-07-08T16:02:08.808Z,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WPS.WPSRegistrar,true,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WPS.X_HW_APPinEnable,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WPS.X_HW_ConfigMethod,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WPS.X_HW_PinGenerator,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_CT-COM_EnhanceEnable,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_HW_AdvanceConf,true,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_HW_AdvanceConf.BeaconPeriod,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_HW_AdvanceConf.DtimPeriod,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_HW_AdvanceConf.FragThreshold,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_HW_AdvanceConf.RTSThreshold,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_HW_AssociateNum,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_HW_AttachConf,true,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_HW_AttachConf.X_HW_AirtimeFairness,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_HW_HT20,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_HW_Mode,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_HW_PowerValue,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_HW_RFBand,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_HW_RadiuServer,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_HW_RadiusKey,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_HW_RadiusPort,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_HW_RetryTimeout,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_HW_Service,true,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_HW_Service.1,true,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_HW_Service.1.ServiceType,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_HW_Standard,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_HW_SupportedStandards,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_HW_VLAN,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_HW_WPAand11iAuthenticationMode,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_HW_WPAand11iEncryptionModes,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_HW_WPSKeyWord,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_HW_WebVisibility,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_HW_WorkMode,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5,true,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter,true,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.1,true,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.1.AIFSN,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.1.AccessCategory,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.1.AckPolicy,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.1.Alias,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.1.ECWMax,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.1.ECWMin,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.1.Stats,true,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.1.Stats.BytesReceived,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.1.Stats.BytesSent,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.1.Stats.PacketsReceived,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.1.Stats.PacketsSent,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.1.TXOP,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.2,true,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.2.AIFSN,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.2.AccessCategory,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.2.AckPolicy,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.2.Alias,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.2.ECWMax,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.2.ECWMin,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.2.Stats,true,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.2.Stats.BytesReceived,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.2.Stats.BytesSent,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.2.Stats.PacketsReceived,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.2.Stats.PacketsSent,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.2.TXOP,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.3,true,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.3.AIFSN,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.3.AccessCategory,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.3.AckPolicy,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.3.Alias,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.3.ECWMax,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.3.ECWMin,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.3.Stats,true,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.3.Stats.BytesReceived,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.3.Stats.BytesSent,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.3.Stats.PacketsReceived,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.3.Stats.PacketsSent,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.3.TXOP,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.4,true,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.4.AIFSN,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.4.AccessCategory,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.4.AckPolicy,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.4.Alias,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.4.ECWMax,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.4.ECWMin,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.4.Stats,true,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.4.Stats.BytesReceived,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.4.Stats.BytesSent,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.4.Stats.PacketsReceived,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.4.Stats.PacketsSent,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.APWMMParameter.4.TXOP,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.AssociatedDevice,true,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.AuthenticationServiceMode,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.AutoChannelEnable,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.AutoRateFallBackEnabled,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.BSSID,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.BasicAuthenticationMode,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.BasicDataTransmitRates,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.BasicEncryptionModes,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.BeaconAdvertisementEnabled,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.BeaconType,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.Channel,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.ChannelPlus,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.ChannelsInUse,false,2026-07-08T16:02:08.806Z,false,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.DeviceOperationMode,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.DistanceFromRoot,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
"InternetGatewayDevice.LANDevice.1.WLANConfiguration.5.Enable,false,2026-07-08T16:02:08.806Z,true,2026-07-08T16:02:08.806Z,"""",,,,,,"
